date,timestamp,note_count,tags
2015-10-14 01:11:23 GMT,1444785083,5,"*looks at smudged writing on hand*,bernie sanders,hillary clinton,abraham,lincoln chafee,martin o'malley,demdebate,democrat,jim webb,we know i'm pro bernie ok calm down,this is a joke"
2015-10-14 01:10:36 GMT,1444785036,1,"bernie sanders,hillary clinton,martin omalley,jim webb,lincoln chafee"
2015-10-14 01:09:39 GMT,1444784979,1,"democratic debate,lincoln chafee"
2015-10-14 01:09:35 GMT,1444784975,2,"Jenny does politics,demdebate,lincoln chafee"
2015-10-14 01:08:41 GMT,1444784921,0,"lincoln chafee,democratic debate"
2015-10-14 01:08:24 GMT,1444784904,0,"demdebate2015,lincoln chafee"
2015-10-14 01:02:29 GMT,1444784549,0,"democratic debates,cnn debate,lincoln chafee,martin o'malley"
2015-10-14 00:58:35 GMT,1444784315,2,"demdebate,lincoln chafee,jim webb,martin o'malley,bernie sanders,hillary clinton,democratic debate"
2015-10-14 00:57:40 GMT,1444784260,1,"Democrat,Lincoln Chafee,Richard Dawkins,2016,they have to be the same guy"
2015-10-14 00:54:39 GMT,1444784079,1,"bernie sanders,democratic debates,lincoln chafee,jim webb,martin o'malley,hillary clinton,bernie2016"
2015-10-14 00:54:19 GMT,1444784059,2,"demdebate,bernie sanders,democratic debates,lincoln chafee,hillary clinton,martin o'malley"
2015-10-14 00:53:12 GMT,1444783992,1,"Lincoln Chafee,dem debate,Democrats,politics"
2015-10-14 00:50:56 GMT,1444783856,1,"Lincoln Chafee,dem debate"
2015-10-14 00:50:20 GMT,1444783820,1,"democratic debate,lincoln chafee"
2015-10-14 00:50:17 GMT,1444783817,0,"democratic debate,lincoln chafee"
2015-10-14 00:49:57 GMT,1444783797,4,"demdebate,cnn,politics,lincoln chafee"
2015-10-14 00:49:54 GMT,1444783794,4,"demdebate2015,lincoln chafee"
2015-10-14 00:49:43 GMT,1444783783,3,"lincoln chafee,democrats,democrat,debate,2016 election"
2015-10-14 00:49:14 GMT,1444783754,53,"democratic presidential debate,lincoln chafee,rhode island"
2015-10-14 00:47:25 GMT,1444783645,0,"Democratic debate,cnn democratic debate,bernie sanders,hillary clinton,lincoln chafee,and the other guys,sorry!!!,arianatheelf"
2015-10-14 00:46:27 GMT,1444783587,22,"DNC Debate,hilary clinton,bernie sanders,jim webb,lincoln chafee,martin omalley"
2015-10-14 00:40:48 GMT,1444783248,1,"feel the bern,bernie sanders,hillary clinton,martin o'malley,lincoln chafee"
2015-10-14 00:40:45 GMT,1444783245,0,"demdebate,klipfolio,bernie sanders,hillary clinton,lincoln chafee,martin o'malley,jim webb,debate"
2015-10-14 00:30:33 GMT,1444782633,2,"bernie sanders,hillary clinton,martin o'malley,jim webb,lincoln chafee"
2015-10-13 23:02:46 GMT,1444777366,5,"democratic primary,Hilary Clinton,bernie sanders,lawrence lessig,lincoln chafee,jim webb,martin o'malley"
2015-10-13 20:24:27 GMT,1444767867,2,"lincoln chafee,chafee,demdebate,debate,2016 elections"
2015-10-13 20:02:14 GMT,1444766534,0,"Bernie Sanders,Feel the Bern,Hillary Clinton,Jim Webb,Lincoln Chafee,Martin O&039;Malley"
2015-10-13 14:17:44 GMT,1444745864,1,"lincoln chafee,jim webb,martin o'malley,democratic presidential primary,democratic primary,538 blog"
2015-10-13 12:33:21 GMT,1444739601,1,"Clinton,Sanders,Martin O'Malley,Jim Webb,Lincoln Chafee"
2015-10-13 00:11:06 GMT,1444695066,0,lincoln chafee
2015-10-11 22:42:34 GMT,1444603354,10,"Lincoln Chafee,Jim Webb,Hillary Clinton,Bernie Sanders,Martin O'Malley,2016 Democratic Debates,2016 Elections,2016 Presidential Election,2016 Debates,2016 Dems,National Politics,CNN"
2015-10-11 17:52:18 GMT,1444585938,0,"bernie sanders,Democratic Debate,hillary clinton,Jim Webb,lincoln Chafee"
2015-10-07 00:52:56 GMT,1444179176,4,"politics,lincoln chafee,donald trump,jim webb"
2015-10-04 20:45:35 GMT,1443991535,21,"bernie sanders,hillary clinton,martin o'malley,jim webb,lincoln chafee,democratic primary,democratic party,democratic debates,politics,2016 elections"
2015-10-03 12:32:49 GMT,1443875569,16,"Bernie Sanders,Hillary Clinton,Martin Omalley,Lincoln Chafee,Jim Webb"
2015-09-30 18:29:47 GMT,1443637787,18,"bernie sanders,hillary clinton,martin o'malley,jim webb,lincoln chafee,democratic primary,democratic party,debates,democratic debates,politics,cnn,anderson cooper,don lemon,uncle tom,racial equality,racism,blm,blacklivesmatter,policy,2016 elections,feelthebern"
2015-09-29 11:43:17 GMT,1443526997,2,"Lincoln Chafee,WMUR"
2015-09-11 22:19:14 GMT,1442009954,0,"lincoln chafee,rick perry 2016,rick perry,perry 2016,jim gilmore,american politics,politics,election 2016,2016 elections"
2015-09-10 22:38:09 GMT,1441924689,1,"2016 elections,democratic party,lincoln chafee,jim webb,martin o'malley"
2015-09-08 12:12:06 GMT,1441714326,14,"Donald Trump,Hillary Clinton,income gap,Lincoln Chafee,Martin O&039;Malley,wealth gap,wealth inequality"
2015-09-02 22:16:05 GMT,1441232165,0,"lincoln chafee,jim webb,bernie sanders,hillary clinton,2016 elections,election 2016,american politics,politics"
2015-09-01 20:49:55 GMT,1441140595,0,"Bernie Sanders,Labor Day Breakfast,Lincoln Chafee,NH AFL-CIO"
2015-09-01 20:44:31 GMT,1441140271,157,"FallonTonight,Politics,Lincoln Chafee,Celebs,Television,Jimmy Fallon,FallonMono"
